date,product_id,product_name,category,warehouse,region,beginning_inventory,current_inventory,daily_sales,units_sold,lost_sales,inventory_received,supplier_lead_time,reorder_point,unit_price,discount,promotion,day_of_week,month,season,demand_forecast,stockout_event,sales_rolling_mean_7_days,sales_rolling_mean_30_days,inventory_to_demand_ratio,days_of_inventory_remaining,demand_growth_rate,inventory_change,lead_time_demand,safety_stock_gap,reorder_risk,promotion_demand_change,historical_stockout_rate,stockout_within_next_7_days
2024-02-14,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,479,438,41,41,0,0,13,490,172.22,0.0,0,Wednesday,2,Winter,33.56,0,36.142857142857146,32.13333333333333,12.118577075098813,12.118577075098813,0.12477771191464149,-41.0,469.8571428571429,-31.85714285714289,1,0.4375490966221524,0.09090909090909091,0
2024-02-15,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,438,404,34,34,0,0,13,490,172.22,0.0,0,Thursday,2,Winter,32.23,0,36.0,32.666666666666664,11.222222222222221,11.222222222222221,0.1020408163265307,-34.0,468.0,-64.0,1,0.42751141552511424,0.08888888888888889,0
2024-02-16,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,404,372,32,32,0,0,13,490,172.22,0.0,0,Friday,2,Winter,28.16,0,36.714285714285715,32.666666666666664,10.132295719844358,10.132295719844358,0.12390670553935872,-32.0,477.2857142857143,-105.28571428571428,1,0.4254451038575668,0.08695652173913043,0
2024-02-17,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,372,305,67,67,0,0,13,490,172.22,0.25,1,Saturday,2,Winter,67.68,0,36.57142857142857,32.53333333333333,8.33984375,8.33984375,0.12412177985948478,-67.0,475.4285714285714,-170.4285714285714,1,0.4255434782608696,0.0851063829787234,0
2024-02-18,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,305,261,44,44,0,0,13,490,172.22,0.0,0,Sunday,2,Winter,38.55,0,39.714285714285715,33.93333333333333,6.571942446043165,6.571942446043165,0.1703620544484986,-44.0,516.2857142857143,-255.28571428571433,1,0.5579710144927537,0.08333333333333333,0
2024-02-19,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,261,237,24,24,0,0,13,490,172.22,0.0,0,Monday,2,Winter,35.7,0,41.857142857142854,34.53333333333333,5.662116040955632,5.662116040955632,0.21207942636514063,-24.0,544.1428571428571,-307.1428571428571,1,0.544943820224719,0.08163265306122448,0
2024-02-20,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,237,196,41,41,0,0,13,490,172.22,0.0,0,Tuesday,2,Winter,32.29,0,40.42857142857143,34.266666666666666,4.848056537102473,4.848056537102473,0.17982212340189002,-41.0,525.5714285714286,-329.57142857142856,1,0.5538674033149171,0.08,0
2024-02-21,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,196,159,37,37,0,0,13,490,172.22,0.0,0,Wednesday,2,Winter,34.21,0,40.42857142857143,34.46666666666667,3.932862190812721,3.932862190812721,0.17297596021000275,-37.0,525.5714285714286,-366.57142857142856,1,0.544660846205507,0.0784313725490196,0
2024-02-22,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,159,132,27,27,0,0,13,490,172.22,0.0,0,Thursday,2,Winter,29.72,0,39.857142857142854,34.63333333333333,3.3118279569892475,3.3118279569892475,0.1508318438058572,-27.0,518.1428571428571,-386.1428571428571,1,0.5399737876802096,0.07692307692307693,0
2024-02-23,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,132,86,46,46,0,0,13,490,172.22,0.15,1,Friday,2,Winter,43.96,0,38.857142857142854,34.6,2.213235294117647,2.213235294117647,0.12303881090008244,-46.0,505.1428571428571,-419.1428571428571,1,0.5453960077269802,0.07547169811320754,0
2024-02-24,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,86,51,35,35,0,0,13,490,172.22,0.0,0,Saturday,2,Winter,34.63,0,40.857142857142854,35.233333333333334,1.2482517482517483,1.2482517482517483,0.1596161643465332,-35.0,531.1428571428571,-480.1428571428571,1,0.5247907276239538,0.07407407407407407,0
2024-02-25,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,51,12,39,39,0,0,13,490,172.22,0.0,0,Sunday,2,Winter,39.95,0,36.285714285714285,35.3,0.33070866141732286,0.33070866141732286,0.027923917442331095,-39.0,471.7142857142857,-459.7142857142857,1,0.5222502099076407,0.07272727272727272,0
2024-02-26,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,502,472,30,30,0,490,13,490,172.22,0.0,0,Monday,2,Winter,30.09,0,35.57142857142857,35.3,13.269076305220885,13.269076305220885,0.0076891946580332085,460.0,462.4285714285714,9.571428571428612,1,0.516082769924196,0.07142857142857142,0
2024-02-27,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,472,440,32,32,0,0,13,490,172.22,0.0,0,Tuesday,2,Winter,36.17,0,36.42857142857143,34.86666666666667,12.07843137254902,12.07843137254902,0.044796503687517114,-32.0,473.5714285714286,-33.57142857142861,1,0.5184067592033796,0.07017543859649122,0
2024-02-28,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,440,396,44,44,0,0,13,490,172.22,0.0,0,Wednesday,2,Winter,31.69,0,35.142857142857146,35.06666666666667,11.268292682926829,11.268292682926829,0.0021727322107550164,-44.0,456.8571428571429,-60.85714285714289,1,0.518847444247089,0.06896551724137931,0
2024-02-29,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,396,367,29,29,0,0,13,490,172.22,0.0,0,Thursday,2,Winter,33.42,0,36.142857142857146,35.733333333333334,10.154150197628457,10.154150197628457,0.01146055437100219,-29.0,469.8571428571429,-102.85714285714289,1,0.5087516830159649,0.06779661016949153,0
2024-03-01,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,367,334,33,33,0,0,13,490,172.22,0.0,0,Friday,3,Spring,31.37,0,36.42857142857143,35.666666666666664,9.168627450980392,9.168627450980392,0.021361815754339243,-33.0,473.5714285714286,-139.5714285714286,1,0.5119182746878549,0.06666666666666667,0
2024-03-02,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,334,285,49,49,0,0,13,490,172.22,0.15,1,Saturday,3,Spring,48.55,0,34.57142857142857,35.0,8.243801652892563,8.243801652892563,-0.012244897959183732,-49.0,449.4285714285714,-164.4285714285714,1,0.5116063138347263,0.06557377049180328,0
2024-03-03,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,285,242,43,43,0,0,13,490,172.22,0.0,0,Sunday,3,Spring,39.99,0,36.57142857142857,36.03333333333333,6.6171875,6.6171875,0.014933262851856744,-43.0,475.4285714285714,-233.4285714285714,1,0.5101472343812178,0.06451612903225806,0
2024-03-04,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,242,206,36,36,0,0,13,490,172.22,0.0,0,Monday,3,Spring,32.35,0,37.142857142857146,36.5,5.546153846153846,5.546153846153846,0.017612524461839613,-36.0,482.8571428571429,-276.8571428571429,1,0.5016322089227422,0.06349206349206349,0
2024-03-05,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,206,181,25,25,0,0,13,490,172.22,0.0,0,Tuesday,3,Spring,37.69,0,38.0,36.43333333333333,4.7631578947368425,4.7631578947368425,0.04300091491308335,-25.0,494.0,-313.0,1,0.4990852264064645,0.0625,0
2024-03-06,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,181,143,38,38,0,0,13,490,172.22,0.0,0,Wednesday,3,Spring,30.85,0,37.0,36.03333333333333,3.864864864864865,3.864864864864865,0.026827012025901997,-38.0,481.0,-338.0,1,0.5053035432182352,0.06153846153846154,0
2024-03-07,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,143,114,29,29,0,0,13,490,172.22,0.0,0,Thursday,3,Spring,28.4,0,36.142857142857146,36.53333333333333,3.154150197628458,3.154150197628458,-0.01068821689259632,-29.0,469.8571428571429,-355.8571428571429,1,0.5012169039014677,0.06060606060606061,0
2024-03-08,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,114,80,34,34,0,0,13,490,172.22,0.0,0,Friday,3,Spring,28.14,0,36.142857142857146,36.93333333333333,2.2134387351778653,2.2134387351778653,-0.021402784940690908,-34.0,469.8571428571429,-389.8571428571429,1,0.5041418398488592,0.05970149253731343,0
2024-03-09,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,80,35,45,45,0,0,13,490,172.22,0.0,0,Saturday,3,Spring,35.84,0,36.285714285714285,36.666666666666664,0.9645669291338583,0.9645669291338583,-0.010389610389610353,-45.0,471.7142857142857,-436.7142857142857,1,0.5032142857142858,0.058823529411764705,0
2024-03-10,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,678,647,31,31,0,643,13,490,172.22,0.0,0,Sunday,3,Spring,31.23,0,35.714285714285715,37.2,18.116,18.116,-0.03993855606758837,612.0,464.2857142857143,182.71428571428572,0,0.494236814530213,0.057971014492753624,0
2024-03-11,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,647,622,25,25,0,0,13,490,172.22,0.0,0,Monday,3,Spring,29.27,0,34.0,37.13333333333333,18.294117647058822,18.294117647058822,-0.08438061041292638,-25.0,442.0,180.0,0,0.4956647398843932,0.05714285714285714,0
2024-03-12,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,622,595,27,27,0,0,13,490,172.22,0.0,0,Tuesday,3,Spring,27.61,0,32.42857142857143,36.46666666666667,18.348017621145374,18.348017621145374,-0.11073387307390962,-27.0,421.5714285714286,173.4285714285714,0,0.5013258992316584,0.056338028169014086,0
2024-03-13,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,595,569,26,26,0,0,13,490,172.22,0.0,0,Wednesday,3,Spring,30.03,0,32.714285714285715,36.4,17.39301310043668,17.39301310043668,-0.10125588697017263,-26.0,425.2857142857143,143.71428571428572,0,0.5054377013963481,0.05555555555555555,0
2024-03-14,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,569,521,48,48,0,0,13,490,172.22,0.2,1,Thursday,3,Spring,45.8,0,31.0,36.13333333333333,16.806451612903224,16.806451612903224,-0.14206642066420663,-48.0,403.0,118.0,0,0.5101472343812178,0.0547945205479452,0
2024-03-15,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,521,476,45,45,0,0,16,490,172.22,0.0,0,Friday,3,Spring,34.34,0,33.714285714285715,36.36666666666667,14.118644067796609,14.118644067796609,-0.07293439832394918,-45.0,539.4285714285714,-63.428571428571445,1,0.5052228412256269,0.05405405405405406,0
2024-03-16,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,476,444,32,32,0,0,13,490,172.22,0.0,0,Saturday,3,Spring,36.99,0,35.285714285714285,36.5,12.582995951417004,12.582995951417004,-0.03326810176125247,-32.0,458.7142857142857,-14.714285714285722,1,0.49675989085948175,0.05333333333333334,0
2024-03-17,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,444,399,45,45,0,0,13,490,172.22,0.0,0,Sunday,3,Spring,44.56,0,33.42857142857143,36.43333333333333,11.935897435897434,11.935897435897434,-0.08247287936217473,-45.0,434.5714285714286,-35.57142857142861,1,0.4973106230389958,0.05263157894736842,0
2024-03-18,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,399,362,37,37,0,0,13,490,172.22,0.0,0,Monday,3,Spring,41.01,0,35.42857142857143,36.86666666666667,10.21774193548387,10.21774193548387,-0.039008008266597734,-37.0,460.5714285714286,-98.57142857142861,1,0.4892904217926186,0.05194805194805195,0
2024-03-19,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,362,322,40,40,0,0,13,490,172.22,0.0,0,Tuesday,3,Spring,37.51,0,37.142857142857146,35.86666666666667,8.669230769230769,8.669230769230769,0.03558151885289439,-40.0,482.8571428571429,-160.8571428571429,1,0.4867055771725032,0.05128205128205128,0
2024-03-20,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,322,295,27,27,0,0,13,490,172.22,0.0,0,Wednesday,3,Spring,35.93,0,39.0,35.733333333333334,7.564102564102564,7.564102564102564,0.09141791044776117,-27.0,507.0,-212.0,1,0.4823098172545686,0.05063291139240506,0
2024-03-21,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,295,256,39,39,0,0,13,490,172.22,0.0,0,Thursday,3,Spring,30.13,0,39.142857142857146,35.833333333333336,6.540145985401459,6.540145985401459,0.09235880398671098,-39.0,508.8571428571429,-252.8571428571429,1,0.48613445378151254,0.05,1
2024-03-22,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,256,213,43,43,0,0,15,490,172.22,0.15,1,Friday,3,Spring,43.02,0,37.857142857142854,35.766666666666666,5.626415094339623,5.626415094339623,0.05844761017174804,-43.0,567.8571428571428,-354.8571428571428,1,0.4824824307565108,0.04938271604938271,1
2024-03-23,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,213,170,43,43,0,0,13,490,172.22,0.0,0,Saturday,3,Spring,37.67,0,37.57142857142857,35.96666666666667,4.524714828897339,4.524714828897339,0.044618032569839684,-43.0,488.4285714285714,-318.4285714285714,1,0.46194478893941465,0.04878048780487805,1
2024-03-24,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,170,120,50,50,0,0,13,490,172.22,0.0,0,Sunday,3,Spring,36.34,0,39.142857142857146,36.5,3.065693430656934,3.065693430656934,0.07240704500978482,-50.0,508.8571428571429,-388.8571428571429,1,0.4560880945933747,0.04819277108433735,1
2024-03-25,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,120,96,24,24,0,0,16,490,172.22,0.0,0,Monday,3,Spring,29.07,0,39.857142857142854,36.63333333333333,2.4086021505376345,2.4086021505376345,0.08800207981281678,-24.0,637.7142857142857,-541.7142857142857,1,0.4463906581740977,0.047619047619047616,1
2024-03-26,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,96,56,40,40,0,0,13,490,172.22,0.0,0,Tuesday,3,Spring,33.83,0,38.0,36.266666666666666,1.4736842105263157,1.4736842105263157,0.04779411764705885,-40.0,494.0,-438.0,1,0.4518051174202592,0.047058823529411764,1
2024-03-27,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,56,28,28,28,0,0,17,490,172.22,0.0,0,Wednesday,3,Spring,31.87,0,38.0,36.3,0.7368421052631579,0.7368421052631579,0.0468319559228651,-28.0,646.0,-618.0,1,0.44806763285024154,0.046511627906976744,1
2024-03-28,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,28,0,32,28,4,0,13,490,172.22,0.0,0,Thursday,3,Spring,28.59,1,38.142857142857146,36.233333333333334,0.0,0.0,0.052700749112892686,-28.0,495.8571428571429,-495.8571428571429,1,0.451100870455709,0.04597701149425287,1
2024-03-29,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,0,0,22,0,22,0,13,490,172.22,0.0,0,Friday,3,Spring,28.57,1,37.142857142857146,36.233333333333334,0.0,0.0,0.02510185306873445,0.0,482.8571428571429,-482.8571428571429,1,0.4518630922272803,0.056818181818181816,1
2024-03-30,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,0,0,43,0,43,0,13,490,172.22,0.0,0,Saturday,3,Spring,31.12,1,34.142857142857146,35.5,0.0,0.0,-0.03822937625754519,0.0,443.8571428571429,-443.8571428571429,1,0.4580720675528801,0.06741573033707865,0
2024-03-31,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,598,570,28,28,0,598,13,490,172.22,0.0,0,Sunday,3,Spring,38.78,0,34.142857142857146,35.96666666666667,16.694560669456067,16.694560669456067,-0.05070832781676152,570.0,443.8571428571429,126.14285714285711,0,0.4527952610144391,0.07777777777777778,0
2024-04-01,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,570,552,18,18,0,0,13,490,172.22,0.0,0,Monday,4,Spring,25.83,0,31.0,35.8,17.806451612903224,17.806451612903224,-0.13407821229050274,-18.0,403.0,149.0,0,0.4556410569602214,0.07692307692307693,0
2024-04-02,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,552,522,30,30,0,0,13,490,172.22,0.0,0,Tuesday,4,Spring,28.72,0,30.142857142857142,34.766666666666666,17.3175355450237,17.3175355450237,-0.1329954800712231,-30.0,391.85714285714283,130.14285714285717,0,0.46373821947174687,0.07608695652173914,0
2024-04-03,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,522,493,29,29,0,0,13,490,172.22,0.0,0,Wednesday,4,Spring,27.58,0,28.714285714285715,34.333333333333336,17.16915422885572,17.16915422885572,-0.16366158113730933,-29.0,373.2857142857143,119.71428571428572,0,0.46537030368503174,0.07526881720430108,0
2024-04-04,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,493,479,14,14,0,0,13,490,172.22,0.0,0,Thursday,4,Spring,28.06,0,28.857142857142858,34.1,16.599009900990097,16.599009900990097,-0.1537494763301215,-14.0,375.14285714285717,103.85714285714283,1,0.4674902985665635,0.07446808510638298,0
2024-04-05,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,479,452,27,27,0,0,13,490,172.22,0.0,0,Friday,4,Spring,28.66,0,26.285714285714285,33.733333333333334,17.195652173913043,17.195652173913043,-0.22077922077922082,-27.0,341.7142857142857,110.28571428571428,1,0.4773837667454689,0.07368421052631578,0
2024-04-06,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,452,406,46,46,0,0,13,490,172.22,0.0,0,Saturday,4,Spring,38.01,0,27.0,33.36666666666667,15.037037037037036,15.037037037037036,-0.19080919080919082,-46.0,351.0,55.0,1,0.4803887132654255,0.07291666666666667,0
2024-04-07,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,406,374,32,32,0,0,13,490,172.22,0.0,0,Sunday,4,Spring,33.48,0,27.428571428571427,33.93333333333333,13.635416666666668,13.635416666666668,-0.19169239404995786,-32.0,356.57142857142856,17.428571428571445,1,0.4735952682720743,0.07216494845360824,0
2024-04-08,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,374,352,22,22,0,0,13,490,172.22,0.0,0,Monday,4,Spring,32.39,0,28.0,33.86666666666667,12.571428571428571,12.571428571428571,-0.17322834645669294,-22.0,364.0,-12.0,1,0.47403608736942066,0.07142857142857142,0
2024-04-09,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,352,315,37,37,0,0,13,490,172.22,0.0,0,Tuesday,4,Spring,35.18,0,28.571428571428573,33.1,11.024999999999999,11.024999999999999,-0.1368148467846353,-37.0,371.42857142857144,-56.428571428571445,1,0.4794706481167287,0.0707070707070707,0
2024-04-10,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,315,275,40,40,0,0,13,490,172.22,0.0,0,Wednesday,4,Spring,29.09,0,29.571428571428573,33.3,9.29951690821256,9.29951690821256,-0.11196911196911184,-40.0,384.42857142857144,-109.42857142857144,1,0.4773607387548407,0.07,0
2024-04-11,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,275,238,37,37,0,0,13,490,172.22,0.0,0,Thursday,4,Spring,31.82,0,31.142857142857142,33.8,7.6422018348623855,7.6422018348623855,-0.07861369399830932,-37.0,404.85714285714283,-166.85714285714283,1,0.47383891828336266,0.06930693069306931,0
2024-04-12,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,238,210,28,28,0,0,13,490,172.22,0.0,0,Friday,4,Spring,27.39,0,34.42857142857143,34.13333333333333,6.0995850622406635,6.0995850622406635,0.008649553571428645,-28.0,447.5714285714286,-237.5714285714286,1,0.4718501579004682,0.06862745098039216,0
2024-04-13,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,210,165,45,45,0,0,13,490,172.22,0.2,1,Saturday,4,Spring,49.66,0,34.57142857142857,34.2,4.772727272727273,4.772727272727273,0.010860484544694928,-45.0,449.4285714285714,-284.4285714285714,1,0.47419157584259547,0.06796116504854369,0
2024-04-14,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,165,129,36,36,0,0,13,490,172.22,0.0,0,Sunday,4,Spring,33.95,0,34.42857142857143,34.1,3.746887966804979,3.746887966804979,0.00963552576455804,-36.0,447.5714285714286,-318.5714285714286,1,0.4637099384914211,0.0673076923076923,0
2024-04-15,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,129,92,37,37,0,0,13,490,172.22,0.0,0,Monday,4,Spring,27.81,0,35.0,33.8,2.6285714285714286,2.6285714285714286,0.03550295857988174,-37.0,455.0,-363.0,1,0.46224000000000015,0.06666666666666667,0
2024-04-16,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,92,46,46,46,0,0,13,490,172.22,0.0,0,Tuesday,4,Spring,31.65,0,37.142857142857146,33.96666666666667,1.2384615384615383,1.2384615384615383,0.09350904247862052,-46.0,482.8571428571429,-436.8571428571429,1,0.46034155597722964,0.0660377358490566,0
2024-04-17,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,536,497,39,39,0,490,13,490,172.22,0.0,0,Wednesday,4,Spring,34.48,0,38.42857142857143,34.0,12.933085501858736,12.933085501858736,0.1302521008403362,451.0,499.5714285714286,-2.571428571428612,0,0.4543952618453864,0.06542056074766354,0
2024-04-18,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,497,466,31,31,0,0,13,490,172.22,0.0,0,Thursday,4,Spring,33.66,0,38.285714285714285,34.06666666666667,12.171641791044776,12.171641791044776,0.12384679899356989,-31.0,497.7142857142857,-31.714285714285722,1,0.45174006775485076,0.06481481481481481,0
2024-04-19,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,466,433,33,33,0,0,13,490,172.22,0.0,0,Friday,4,Spring,31.94,0,37.42857142857143,33.766666666666666,11.568702290076335,11.568702290076335,0.10844732759836422,-33.0,486.5714285714286,-53.57142857142861,1,0.45268456375838917,0.06422018348623854,0
2024-04-20,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,433,369,64,64,0,0,13,490,172.22,0.15,1,Saturday,4,Spring,58.09,0,38.142857142857146,33.96666666666667,9.674157303370785,9.674157303370785,0.12294967054535261,-64.0,495.8571428571429,-126.85714285714289,1,0.4527333131984295,0.06363636363636363,0
2024-04-21,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,369,325,44,44,0,0,13,490,172.22,0.0,0,Sunday,4,Spring,45.23,0,40.857142857142854,34.8,7.954545454545455,7.954545454545455,0.17405582922824303,-44.0,531.1428571428571,-206.1428571428571,1,0.496389445649488,0.06306306306306306,0
2024-04-22,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,325,299,26,26,0,0,13,490,172.22,0.0,0,Monday,4,Spring,32.14,0,42.0,34.833333333333336,7.119047619047619,7.119047619047619,0.20574162679425828,-26.0,546.0,-247.0,1,0.4915323126947568,0.0625,0
2024-04-23,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,299,266,33,33,0,0,13,490,172.22,0.0,0,Tuesday,4,Spring,39.28,0,40.42857142857143,34.266666666666666,6.579505300353357,6.579505300353357,0.17982212340189002,-33.0,525.5714285714286,-259.57142857142856,1,0.49471646366056304,0.061946902654867256,1
2024-04-24,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,266,222,44,44,0,0,13,490,172.22,0.0,0,Wednesday,4,Spring,41.13,0,38.57142857142857,33.7,5.7555555555555555,5.7555555555555555,0.1445527766002542,-44.0,501.4285714285714,-279.4285714285714,1,0.4947808489109018,0.06140350877192982,1
2024-04-25,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,222,181,41,41,0,0,13,490,172.22,0.0,0,Thursday,4,Spring,36.29,0,39.285714285714285,34.36666666666667,4.607272727272727,4.607272727272727,0.14313426631564358,-41.0,510.7142857142857,-329.7142857142857,1,0.4900888585099112,0.06086956521739131,1
2024-04-26,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,181,151,30,30,0,0,13,490,172.22,0.0,0,Friday,4,Spring,30.25,0,40.714285714285715,34.4,3.7087719298245614,3.7087719298245614,0.1835548172757476,-30.0,529.2857142857143,-378.28571428571433,1,0.4867884330587961,0.0603448275862069,1
2024-04-27,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,151,102,49,49,0,0,13,490,172.22,0.0,0,Saturday,4,Spring,44.79,0,40.285714285714285,34.46666666666667,2.5319148936170213,2.5319148936170213,0.16883116883116875,-49.0,523.7142857142857,-421.71428571428567,1,0.4881887735387311,0.05982905982905983,1
2024-04-28,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,102,64,38,38,0,0,13,490,172.22,0.0,0,Sunday,4,Spring,32.42,0,38.142857142857146,35.03333333333333,1.6779026217228463,1.6779026217228463,0.08875900502922401,-38.0,495.8571428571429,-431.8571428571429,1,0.48165557192946806,0.059322033898305086,1
2024-04-29,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,64,24,40,40,0,0,13,490,172.22,0.0,0,Monday,4,Spring,32.57,0,37.285714285714285,35.56666666666667,0.6436781609195402,0.6436781609195402,0.048333110188780164,-40.0,484.7142857142857,-460.7142857142857,1,0.4797868061142398,0.058823529411764705,1
2024-04-30,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,24,0,30,24,6,0,13,490,172.22,0.0,0,Tuesday,4,Spring,25.85,1,39.285714285714285,35.46666666666667,0.0,0.0,0.10767991407089143,-24.0,510.7142857142857,-510.7142857142857,1,0.47714839864730446,0.058333333333333334,0
2024-05-01,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,505,471,34,34,0,505,13,490,172.22,0.0,0,Wednesday,5,Spring,30.81,0,38.857142857142854,35.53333333333333,12.121323529411766,12.121323529411766,0.09354060573572766,471.0,505.1428571428571,-34.14285714285711,1,0.47856755290287584,0.06611570247933884,0
2024-05-02,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,471,442,29,29,0,0,13,490,172.22,0.0,0,Thursday,5,Spring,31.05,0,37.42857142857143,36.06666666666667,11.80916030534351,11.80916030534351,0.03776076049643513,-29.0,486.5714285714286,-44.57142857142861,1,0.47837243401759527,0.06557377049180328,0
2024-05-03,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,442,416,26,26,0,0,17,490,172.22,0.0,0,Friday,5,Spring,32.49,0,35.714285714285715,36.03333333333333,11.648,11.648,-0.008854235496233567,-26.0,607.1428571428571,-191.1428571428571,1,0.4801522830330513,0.06504065040650407,0
2024-05-04,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,416,379,37,37,0,0,13,490,172.22,0.0,0,Saturday,5,Spring,37.08,0,35.142857142857146,35.93333333333333,10.784552845528454,10.784552845528454,-0.021998409753511618,-37.0,456.8571428571429,-77.85714285714289,1,0.48308248043347385,0.06451612903225806,0
2024-05-05,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,379,335,44,44,0,0,13,490,172.22,0.0,0,Sunday,5,Spring,33.92,0,33.42857142857143,36.7,10.021367521367521,10.021367521367521,-0.08913974309069679,-44.0,434.5714285714286,-99.57142857142861,1,0.48168463226175723,0.064,0
2024-05-06,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,335,305,30,30,0,0,13,490,172.22,0.0,0,Monday,5,Spring,30.62,0,34.285714285714285,37.266666666666666,8.895833333333334,8.895833333333334,-0.07998977766419628,-30.0,445.7142857142857,-140.71428571428572,1,0.4776263674085252,0.06349206349206349,0
2024-05-07,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,305,275,30,30,0,0,13,490,172.22,0.0,0,Tuesday,5,Spring,30.8,0,32.857142857142854,36.733333333333334,8.369565217391305,8.369565217391305,-0.10552242675654665,-30.0,427.1428571428571,-152.1428571428571,1,0.47896879240162826,0.06299212598425197,0
2024-05-08,P0075,Smart Speaker 2,Electronics,Mumbai DC,West,275,240,35,35,0,0,13,490,172.22,0.0,0,Wednesday,5,Spring,30.63,0,32.857142857142854,36.666666666666664,7.304347826086957,7.304347826086957,-0.10389610389610392,-35.0,427.1428571428571,-187.1428571428571,1,0.4802906490853375,0.0625,0
