date,product_id,product_name,category,warehouse,region,beginning_inventory,current_inventory,daily_sales,units_sold,lost_sales,inventory_received,supplier_lead_time,reorder_point,unit_price,discount,promotion,day_of_week,month,season,demand_forecast,stockout_event
2024-12-30,P0089,Power Bank 8,Electronics,Bengaluru DC,South,737,714,23,23,0,0,12,416,153.47,0.0,0,Monday,12,Winter,40.89,0
2024-01-01,P0090,Face Serum 6,Beauty,Bengaluru DC,South,973,920,53,53,0,0,14,831,35.3,0.0,0,Monday,1,Winter,36.17,0
2024-01-02,P0090,Face Serum 6,Beauty,Bengaluru DC,South,920,882,38,38,0,0,18,831,35.3,0.0,0,Tuesday,1,Winter,38.58,0
2024-01-03,P0090,Face Serum 6,Beauty,Bengaluru DC,South,882,848,34,34,0,0,14,831,35.3,0.0,0,Wednesday,1,Winter,48.67,0
2024-01-04,P0090,Face Serum 6,Beauty,Bengaluru DC,South,848,807,41,41,0,0,14,831,35.3,0.0,0,Thursday,1,Winter,46.35,0
2024-01-05,P0090,Face Serum 6,Beauty,Bengaluru DC,South,807,766,41,41,0,0,14,831,35.3,0.0,0,Friday,1,Winter,54.12,0
2024-01-06,P0090,Face Serum 6,Beauty,Bengaluru DC,South,766,703,63,63,0,0,17,831,35.3,0.0,0,Saturday,1,Winter,56.21,0
2024-01-07,P0090,Face Serum 6,Beauty,Bengaluru DC,South,703,636,67,67,0,0,17,831,35.3,0.0,0,Sunday,1,Winter,49.56,0
2024-01-08,P0090,Face Serum 6,Beauty,Bengaluru DC,South,636,586,50,50,0,0,16,831,35.3,0.0,0,Monday,1,Winter,41.19,0
2024-01-09,P0090,Face Serum 6,Beauty,Bengaluru DC,South,586,523,63,63,0,0,14,831,35.3,0.0,0,Tuesday,1,Winter,46.7,0
2024-01-10,P0090,Face Serum 6,Beauty,Bengaluru DC,South,523,480,43,43,0,0,14,831,35.3,0.0,0,Wednesday,1,Winter,43.83,0
2024-01-11,P0090,Face Serum 6,Beauty,Bengaluru DC,South,480,432,48,48,0,0,14,831,35.3,0.0,0,Thursday,1,Winter,48.52,0
2024-01-12,P0090,Face Serum 6,Beauty,Bengaluru DC,South,432,386,46,46,0,0,14,831,35.3,0.0,0,Friday,1,Winter,51.86,0
2024-01-13,P0090,Face Serum 6,Beauty,Bengaluru DC,South,386,329,57,57,0,0,14,831,35.3,0.0,0,Saturday,1,Winter,54.34,0
2024-01-14,P0090,Face Serum 6,Beauty,Bengaluru DC,South,329,284,45,45,0,0,14,831,35.3,0.0,0,Sunday,1,Winter,55.41,0
2024-01-15,P0090,Face Serum 6,Beauty,Bengaluru DC,South,284,243,41,41,0,0,14,831,35.3,0.0,0,Monday,1,Winter,38.02,0
2024-01-16,P0090,Face Serum 6,Beauty,Bengaluru DC,South,243,197,46,46,0,0,14,831,35.3,0.0,0,Tuesday,1,Winter,40.73,0
2024-01-17,P0090,Face Serum 6,Beauty,Bengaluru DC,South,197,163,34,34,0,0,14,831,35.3,0.0,0,Wednesday,1,Winter,38.92,0
2024-01-18,P0090,Face Serum 6,Beauty,Bengaluru DC,South,994,939,55,55,0,831,17,831,35.3,0.0,0,Thursday,1,Winter,50.54,0
2024-01-19,P0090,Face Serum 6,Beauty,Bengaluru DC,South,939,877,62,62,0,0,14,831,35.3,0.0,0,Friday,1,Winter,42.75,0
2024-01-20,P0090,Face Serum 6,Beauty,Bengaluru DC,South,877,836,41,41,0,0,14,831,35.3,0.0,0,Saturday,1,Winter,55.8,0
2024-01-21,P0090,Face Serum 6,Beauty,Bengaluru DC,South,836,772,64,64,0,0,14,831,35.3,0.0,0,Sunday,1,Winter,53.03,0
2024-01-22,P0090,Face Serum 6,Beauty,Bengaluru DC,South,772,728,44,44,0,0,14,831,35.3,0.0,0,Monday,1,Winter,50.84,0
2024-01-23,P0090,Face Serum 6,Beauty,Bengaluru DC,South,728,680,48,48,0,0,14,831,35.3,0.0,0,Tuesday,1,Winter,47.75,0
2024-01-24,P0090,Face Serum 6,Beauty,Bengaluru DC,South,680,638,42,42,0,0,14,831,35.3,0.0,0,Wednesday,1,Winter,45.91,0
2024-01-25,P0090,Face Serum 6,Beauty,Bengaluru DC,South,638,594,44,44,0,0,14,831,35.3,0.0,0,Thursday,1,Winter,41.06,0
2024-01-26,P0090,Face Serum 6,Beauty,Bengaluru DC,South,594,542,52,52,0,0,14,831,35.3,0.0,0,Friday,1,Winter,43.77,0
2024-01-27,P0090,Face Serum 6,Beauty,Bengaluru DC,South,542,490,52,52,0,0,16,831,35.3,0.0,0,Saturday,1,Winter,58.18,0
2024-01-28,P0090,Face Serum 6,Beauty,Bengaluru DC,South,490,431,59,59,0,0,17,831,35.3,0.0,0,Sunday,1,Winter,49.6,0
2024-01-29,P0090,Face Serum 6,Beauty,Bengaluru DC,South,431,386,45,45,0,0,18,831,35.3,0.0,0,Monday,1,Winter,49.29,0
2024-01-30,P0090,Face Serum 6,Beauty,Bengaluru DC,South,386,330,56,56,0,0,14,831,35.3,0.0,0,Tuesday,1,Winter,50.35,0
2024-01-31,P0090,Face Serum 6,Beauty,Bengaluru DC,South,330,264,66,66,0,0,14,831,35.3,0.0,0,Wednesday,1,Winter,49.01,0
2024-02-01,P0090,Face Serum 6,Beauty,Bengaluru DC,South,264,206,58,58,0,0,14,831,35.3,0.0,0,Thursday,2,Winter,68.07,0
2024-02-02,P0090,Face Serum 6,Beauty,Bengaluru DC,South,206,145,61,61,0,0,14,831,35.3,0.0,0,Friday,2,Winter,67.18,0
2024-02-03,P0090,Face Serum 6,Beauty,Bengaluru DC,South,145,81,64,64,0,0,19,831,35.3,0.0,0,Saturday,2,Winter,76.89,0
2024-02-04,P0090,Face Serum 6,Beauty,Bengaluru DC,South,912,845,67,67,0,831,14,831,35.3,0.0,0,Sunday,2,Winter,73.04,0
2024-02-05,P0090,Face Serum 6,Beauty,Bengaluru DC,South,845,783,62,62,0,0,14,831,35.3,0.0,0,Monday,2,Winter,50.28,0
2024-02-06,P0090,Face Serum 6,Beauty,Bengaluru DC,South,783,721,62,62,0,0,14,831,35.3,0.0,0,Tuesday,2,Winter,51.9,0
2024-02-07,P0090,Face Serum 6,Beauty,Bengaluru DC,South,721,651,70,70,0,0,14,831,35.3,0.0,0,Wednesday,2,Winter,56.02,0
2024-02-08,P0090,Face Serum 6,Beauty,Bengaluru DC,South,651,590,61,61,0,0,14,831,35.3,0.0,0,Thursday,2,Winter,58.49,0
2024-02-09,P0090,Face Serum 6,Beauty,Bengaluru DC,South,590,533,57,57,0,0,14,831,35.3,0.0,0,Friday,2,Winter,65.22,0
2024-02-10,P0090,Face Serum 6,Beauty,Bengaluru DC,South,533,468,65,65,0,0,14,831,35.3,0.0,0,Saturday,2,Winter,80.54,0
2024-02-11,P0090,Face Serum 6,Beauty,Bengaluru DC,South,468,397,71,71,0,0,14,831,35.3,0.0,0,Sunday,2,Winter,65.17,0
2024-02-12,P0090,Face Serum 6,Beauty,Bengaluru DC,South,397,345,52,52,0,0,14,831,35.3,0.0,0,Monday,2,Winter,55.08,0
2024-02-13,P0090,Face Serum 6,Beauty,Bengaluru DC,South,345,289,56,56,0,0,14,831,35.3,0.0,0,Tuesday,2,Winter,54.23,0
2024-02-14,P0090,Face Serum 6,Beauty,Bengaluru DC,South,289,236,53,53,0,0,14,831,35.3,0.0,0,Wednesday,2,Winter,55.63,0
2024-02-15,P0090,Face Serum 6,Beauty,Bengaluru DC,South,236,177,59,59,0,0,20,831,35.3,0.0,0,Thursday,2,Winter,60.46,0
2024-02-16,P0090,Face Serum 6,Beauty,Bengaluru DC,South,177,126,51,51,0,0,14,831,35.3,0.0,0,Friday,2,Winter,49.55,0
2024-02-17,P0090,Face Serum 6,Beauty,Bengaluru DC,South,126,67,59,59,0,0,14,831,35.3,0.0,0,Saturday,2,Winter,66.01,0
2024-02-18,P0090,Face Serum 6,Beauty,Bengaluru DC,South,67,10,57,57,0,0,16,831,35.3,0.0,0,Sunday,2,Winter,60.44,0
2024-02-19,P0090,Face Serum 6,Beauty,Bengaluru DC,South,841,802,39,39,0,831,14,831,35.3,0.0,0,Monday,2,Winter,47.8,0
2024-02-20,P0090,Face Serum 6,Beauty,Bengaluru DC,South,802,741,61,61,0,0,17,831,35.3,0.0,0,Tuesday,2,Winter,54.34,0
2024-02-21,P0090,Face Serum 6,Beauty,Bengaluru DC,South,741,691,50,50,0,0,14,831,35.3,0.0,0,Wednesday,2,Winter,57.58,0
2024-02-22,P0090,Face Serum 6,Beauty,Bengaluru DC,South,691,633,58,58,0,0,14,831,35.3,0.0,0,Thursday,2,Winter,47.77,0
2024-02-23,P0090,Face Serum 6,Beauty,Bengaluru DC,South,633,580,53,53,0,0,14,831,35.3,0.0,0,Friday,2,Winter,59.99,0
2024-02-24,P0090,Face Serum 6,Beauty,Bengaluru DC,South,580,506,74,74,0,0,14,831,35.3,0.0,0,Saturday,2,Winter,63.25,0
2024-02-25,P0090,Face Serum 6,Beauty,Bengaluru DC,South,506,453,53,53,0,0,14,831,35.3,0.0,0,Sunday,2,Winter,59.56,0
2024-02-26,P0090,Face Serum 6,Beauty,Bengaluru DC,South,453,408,45,45,0,0,14,831,35.3,0.0,0,Monday,2,Winter,54.2,0
2024-02-27,P0090,Face Serum 6,Beauty,Bengaluru DC,South,408,345,63,63,0,0,14,831,35.3,0.0,0,Tuesday,2,Winter,51.51,0
2024-02-28,P0090,Face Serum 6,Beauty,Bengaluru DC,South,345,293,52,52,0,0,14,831,35.3,0.0,0,Wednesday,2,Winter,54.84,0
2024-02-29,P0090,Face Serum 6,Beauty,Bengaluru DC,South,293,234,59,59,0,0,17,831,35.3,0.0,0,Thursday,2,Winter,56.07,0
2024-03-01,P0090,Face Serum 6,Beauty,Bengaluru DC,South,234,187,47,47,0,0,14,831,35.3,0.0,0,Friday,3,Spring,49.66,0
2024-03-02,P0090,Face Serum 6,Beauty,Bengaluru DC,South,187,142,45,45,0,0,14,831,35.3,0.0,0,Saturday,3,Spring,59.48,0
2024-03-03,P0090,Face Serum 6,Beauty,Bengaluru DC,South,142,90,52,52,0,0,14,831,35.3,0.0,0,Sunday,3,Spring,60.06,0
2024-03-04,P0090,Face Serum 6,Beauty,Bengaluru DC,South,921,873,48,48,0,831,14,831,35.3,0.0,0,Monday,3,Spring,44.33,0
2024-03-05,P0090,Face Serum 6,Beauty,Bengaluru DC,South,873,833,40,40,0,0,14,831,35.3,0.0,0,Tuesday,3,Spring,44.99,0
2024-03-06,P0090,Face Serum 6,Beauty,Bengaluru DC,South,833,786,47,47,0,0,19,831,35.3,0.0,0,Wednesday,3,Spring,49.2,0
2024-03-07,P0090,Face Serum 6,Beauty,Bengaluru DC,South,786,736,50,50,0,0,14,831,35.3,0.0,0,Thursday,3,Spring,41.85,0
2024-03-08,P0090,Face Serum 6,Beauty,Bengaluru DC,South,736,677,59,59,0,0,14,831,35.3,0.0,0,Friday,3,Spring,43.5,0
2024-03-09,P0090,Face Serum 6,Beauty,Bengaluru DC,South,677,623,54,54,0,0,14,831,35.3,0.0,0,Saturday,3,Spring,57.34,0
2024-03-10,P0090,Face Serum 6,Beauty,Bengaluru DC,South,623,560,63,63,0,0,14,831,35.3,0.0,0,Sunday,3,Spring,53.22,0
2024-03-11,P0090,Face Serum 6,Beauty,Bengaluru DC,South,560,521,39,39,0,0,14,831,35.3,0.0,0,Monday,3,Spring,49.86,0
2024-03-12,P0090,Face Serum 6,Beauty,Bengaluru DC,South,521,472,49,49,0,0,14,831,35.3,0.0,0,Tuesday,3,Spring,41.35,0
2024-03-13,P0090,Face Serum 6,Beauty,Bengaluru DC,South,472,423,49,49,0,0,14,831,35.3,0.0,0,Wednesday,3,Spring,43.32,0
2024-03-14,P0090,Face Serum 6,Beauty,Bengaluru DC,South,423,381,42,42,0,0,14,831,35.3,0.0,0,Thursday,3,Spring,41.51,0
2024-03-15,P0090,Face Serum 6,Beauty,Bengaluru DC,South,381,337,44,44,0,0,14,831,35.3,0.0,0,Friday,3,Spring,46.31,0
2024-03-16,P0090,Face Serum 6,Beauty,Bengaluru DC,South,337,274,63,63,0,0,14,831,35.3,0.0,0,Saturday,3,Spring,57.11,0
2024-03-17,P0090,Face Serum 6,Beauty,Bengaluru DC,South,274,215,59,59,0,0,14,831,35.3,0.0,0,Sunday,3,Spring,63.08,0
2024-03-18,P0090,Face Serum 6,Beauty,Bengaluru DC,South,215,165,50,50,0,0,14,831,35.3,0.0,0,Monday,3,Spring,37.18,0
2024-03-19,P0090,Face Serum 6,Beauty,Bengaluru DC,South,165,108,57,57,0,0,20,831,35.3,0.0,0,Tuesday,3,Spring,47.91,0
2024-03-20,P0090,Face Serum 6,Beauty,Bengaluru DC,South,108,59,49,49,0,0,14,831,35.3,0.0,0,Wednesday,3,Spring,46.96,0
2024-03-21,P0090,Face Serum 6,Beauty,Bengaluru DC,South,59,15,44,44,0,0,19,831,35.3,0.0,0,Thursday,3,Spring,43.27,0
2024-03-22,P0090,Face Serum 6,Beauty,Bengaluru DC,South,15,0,41,15,26,0,14,831,35.3,0.0,0,Friday,3,Spring,45.6,1
2024-03-23,P0090,Face Serum 6,Beauty,Bengaluru DC,South,0,0,59,0,59,0,20,831,35.3,0.0,0,Saturday,3,Spring,55.02,1
2024-03-24,P0090,Face Serum 6,Beauty,Bengaluru DC,South,0,0,47,0,47,0,14,831,35.3,0.0,0,Sunday,3,Spring,52.4,1
2024-03-25,P0090,Face Serum 6,Beauty,Bengaluru DC,South,1054,1007,47,47,0,1054,14,831,35.3,0.0,0,Monday,3,Spring,44.08,0
2024-03-26,P0090,Face Serum 6,Beauty,Bengaluru DC,South,1007,959,48,48,0,0,14,831,35.3,0.0,0,Tuesday,3,Spring,45.3,0
2024-03-27,P0090,Face Serum 6,Beauty,Bengaluru DC,South,959,914,45,45,0,0,14,831,35.3,0.0,0,Wednesday,3,Spring,54.31,0
2024-03-28,P0090,Face Serum 6,Beauty,Bengaluru DC,South,914,863,51,51,0,0,14,831,35.3,0.0,0,Thursday,3,Spring,42.12,0
2024-03-29,P0090,Face Serum 6,Beauty,Bengaluru DC,South,863,818,45,45,0,0,14,831,35.3,0.0,0,Friday,3,Spring,48.19,0
2024-03-30,P0090,Face Serum 6,Beauty,Bengaluru DC,South,818,763,55,55,0,0,14,831,35.3,0.0,0,Saturday,3,Spring,54.01,0
2024-03-31,P0090,Face Serum 6,Beauty,Bengaluru DC,South,763,694,69,69,0,0,19,831,35.3,0.0,0,Sunday,3,Spring,56.45,0
2024-04-01,P0090,Face Serum 6,Beauty,Bengaluru DC,South,694,647,47,47,0,0,14,831,35.3,0.0,0,Monday,4,Spring,48.92,0
2024-04-02,P0090,Face Serum 6,Beauty,Bengaluru DC,South,647,584,63,63,0,0,14,831,35.3,0.2,1,Tuesday,4,Spring,63.68,0
2024-04-03,P0090,Face Serum 6,Beauty,Bengaluru DC,South,584,539,45,45,0,0,17,831,35.3,0.0,0,Wednesday,4,Spring,49.82,0
2024-04-04,P0090,Face Serum 6,Beauty,Bengaluru DC,South,539,500,39,39,0,0,14,831,35.3,0.0,0,Thursday,4,Spring,38.84,0
2024-04-05,P0090,Face Serum 6,Beauty,Bengaluru DC,South,500,454,46,46,0,0,14,831,35.3,0.0,0,Friday,4,Spring,42.08,0
2024-04-06,P0090,Face Serum 6,Beauty,Bengaluru DC,South,454,412,42,42,0,0,14,831,35.3,0.0,0,Saturday,4,Spring,51.68,0
2024-04-07,P0090,Face Serum 6,Beauty,Bengaluru DC,South,412,374,38,38,0,0,14,831,35.3,0.0,0,Sunday,4,Spring,41.83,0
2024-04-08,P0090,Face Serum 6,Beauty,Bengaluru DC,South,374,346,28,28,0,0,16,831,35.3,0.0,0,Monday,4,Spring,34.6,0
2024-04-09,P0090,Face Serum 6,Beauty,Bengaluru DC,South,346,313,33,33,0,0,14,831,35.3,0.0,0,Tuesday,4,Spring,33.45,0
2024-04-10,P0090,Face Serum 6,Beauty,Bengaluru DC,South,313,265,48,48,0,0,17,831,35.3,0.0,0,Wednesday,4,Spring,43.56,0
2024-04-11,P0090,Face Serum 6,Beauty,Bengaluru DC,South,265,222,43,43,0,0,14,831,35.3,0.0,0,Thursday,4,Spring,39.11,0
2024-04-12,P0090,Face Serum 6,Beauty,Bengaluru DC,South,1053,1020,33,33,0,831,14,831,35.3,0.0,0,Friday,4,Spring,41.35,0
2024-04-13,P0090,Face Serum 6,Beauty,Bengaluru DC,South,1020,967,53,53,0,0,14,831,35.3,0.0,0,Saturday,4,Spring,50.95,0
2024-04-14,P0090,Face Serum 6,Beauty,Bengaluru DC,South,967,914,53,53,0,0,14,831,35.3,0.0,0,Sunday,4,Spring,53.19,0
2024-04-15,P0090,Face Serum 6,Beauty,Bengaluru DC,South,914,868,46,46,0,0,14,831,35.3,0.0,0,Monday,4,Spring,37.51,0
2024-04-16,P0090,Face Serum 6,Beauty,Bengaluru DC,South,868,828,40,40,0,0,19,831,35.3,0.0,0,Tuesday,4,Spring,39.33,0
2024-04-17,P0090,Face Serum 6,Beauty,Bengaluru DC,South,828,780,48,48,0,0,14,831,35.3,0.0,0,Wednesday,4,Spring,36.9,0
2024-04-18,P0090,Face Serum 6,Beauty,Bengaluru DC,South,780,739,41,41,0,0,19,831,35.3,0.0,0,Thursday,4,Spring,45.4,0
2024-04-19,P0090,Face Serum 6,Beauty,Bengaluru DC,South,739,692,47,47,0,0,14,831,35.3,0.0,0,Friday,4,Spring,41.19,0
2024-04-20,P0090,Face Serum 6,Beauty,Bengaluru DC,South,692,640,52,52,0,0,14,831,35.3,0.0,0,Saturday,4,Spring,43.99,0
2024-04-21,P0090,Face Serum 6,Beauty,Bengaluru DC,South,640,582,58,58,0,0,17,831,35.3,0.0,0,Sunday,4,Spring,45.94,0
2024-04-22,P0090,Face Serum 6,Beauty,Bengaluru DC,South,582,533,49,49,0,0,14,831,35.3,0.0,0,Monday,4,Spring,38.05,0
2024-04-23,P0090,Face Serum 6,Beauty,Bengaluru DC,South,533,506,27,27,0,0,14,831,35.3,0.0,0,Tuesday,4,Spring,46.36,0
2024-04-24,P0090,Face Serum 6,Beauty,Bengaluru DC,South,506,466,40,40,0,0,14,831,35.3,0.0,0,Wednesday,4,Spring,46.47,0
2024-04-25,P0090,Face Serum 6,Beauty,Bengaluru DC,South,466,416,50,50,0,0,14,831,35.3,0.0,0,Thursday,4,Spring,50.15,0
2024-04-26,P0090,Face Serum 6,Beauty,Bengaluru DC,South,416,369,47,47,0,0,14,831,35.3,0.0,0,Friday,4,Spring,39.31,0
2024-04-27,P0090,Face Serum 6,Beauty,Bengaluru DC,South,369,305,64,64,0,0,14,831,35.3,0.0,0,Saturday,4,Spring,56.01,0
2024-04-28,P0090,Face Serum 6,Beauty,Bengaluru DC,South,305,249,56,56,0,0,14,831,35.3,0.0,0,Sunday,4,Spring,62.7,0
2024-04-29,P0090,Face Serum 6,Beauty,Bengaluru DC,South,249,193,56,56,0,0,16,831,35.3,0.0,0,Monday,4,Spring,49.88,0
2024-04-30,P0090,Face Serum 6,Beauty,Bengaluru DC,South,193,142,51,51,0,0,16,831,35.3,0.0,0,Tuesday,4,Spring,51.18,0
2024-05-01,P0090,Face Serum 6,Beauty,Bengaluru DC,South,142,105,37,37,0,0,14,831,35.3,0.0,0,Wednesday,5,Spring,47.82,0
2024-05-02,P0090,Face Serum 6,Beauty,Bengaluru DC,South,105,48,57,57,0,0,14,831,35.3,0.0,0,Thursday,5,Spring,51.52,0
2024-05-03,P0090,Face Serum 6,Beauty,Bengaluru DC,South,48,4,44,44,0,0,19,831,35.3,0.0,0,Friday,5,Spring,48.48,0
2024-05-04,P0090,Face Serum 6,Beauty,Bengaluru DC,South,4,0,68,4,64,0,14,831,35.3,0.0,0,Saturday,5,Spring,59.3,1
2024-05-05,P0090,Face Serum 6,Beauty,Bengaluru DC,South,831,777,54,54,0,831,14,831,35.3,0.0,0,Sunday,5,Spring,45.92,0
2024-05-06,P0090,Face Serum 6,Beauty,Bengaluru DC,South,777,731,46,46,0,0,14,831,35.3,0.0,0,Monday,5,Spring,46.34,0
2024-05-07,P0090,Face Serum 6,Beauty,Bengaluru DC,South,731,679,52,52,0,0,14,831,35.3,0.0,0,Tuesday,5,Spring,45.34,0
2024-05-08,P0090,Face Serum 6,Beauty,Bengaluru DC,South,679,627,52,52,0,0,14,831,35.3,0.0,0,Wednesday,5,Spring,48.55,0
2024-05-09,P0090,Face Serum 6,Beauty,Bengaluru DC,South,627,581,46,46,0,0,14,831,35.3,0.0,0,Thursday,5,Spring,48.47,0
2024-05-10,P0090,Face Serum 6,Beauty,Bengaluru DC,South,581,557,24,24,0,0,17,831,35.3,0.0,0,Friday,5,Spring,36.73,0
2024-05-11,P0090,Face Serum 6,Beauty,Bengaluru DC,South,557,512,45,45,0,0,14,831,35.3,0.0,0,Saturday,5,Spring,44.09,0
2024-05-12,P0090,Face Serum 6,Beauty,Bengaluru DC,South,512,460,52,52,0,0,14,831,35.3,0.0,0,Sunday,5,Spring,55.54,0
2024-05-13,P0090,Face Serum 6,Beauty,Bengaluru DC,South,460,415,45,45,0,0,14,831,35.3,0.0,0,Monday,5,Spring,43.81,0
2024-05-14,P0090,Face Serum 6,Beauty,Bengaluru DC,South,415,371,44,44,0,0,14,831,35.3,0.0,0,Tuesday,5,Spring,44.03,0
2024-05-15,P0090,Face Serum 6,Beauty,Bengaluru DC,South,371,327,44,44,0,0,14,831,35.3,0.0,0,Wednesday,5,Spring,44.87,0
2024-05-16,P0090,Face Serum 6,Beauty,Bengaluru DC,South,327,271,56,56,0,0,14,831,35.3,0.0,0,Thursday,5,Spring,44.06,0
2024-05-17,P0090,Face Serum 6,Beauty,Bengaluru DC,South,271,244,27,27,0,0,14,831,35.3,0.0,0,Friday,5,Spring,41.96,0
2024-05-18,P0090,Face Serum 6,Beauty,Bengaluru DC,South,244,177,67,67,0,0,14,831,35.3,0.0,0,Saturday,5,Spring,53.41,0
2024-05-19,P0090,Face Serum 6,Beauty,Bengaluru DC,South,1008,960,48,48,0,831,14,831,35.3,0.0,0,Sunday,5,Spring,50.14,0
2024-05-20,P0090,Face Serum 6,Beauty,Bengaluru DC,South,960,917,43,43,0,0,14,831,35.3,0.0,0,Monday,5,Spring,39.7,0
2024-05-21,P0090,Face Serum 6,Beauty,Bengaluru DC,South,917,880,37,37,0,0,14,831,35.3,0.0,0,Tuesday,5,Spring,46.08,0
2024-05-22,P0090,Face Serum 6,Beauty,Bengaluru DC,South,880,844,36,36,0,0,16,831,35.3,0.0,0,Wednesday,5,Spring,41.26,0
2024-05-23,P0090,Face Serum 6,Beauty,Bengaluru DC,South,844,814,30,30,0,0,14,831,35.3,0.0,0,Thursday,5,Spring,45.26,0
2024-05-24,P0090,Face Serum 6,Beauty,Bengaluru DC,South,814,755,59,59,0,0,14,831,35.3,0.0,0,Friday,5,Spring,41.25,0
2024-05-25,P0090,Face Serum 6,Beauty,Bengaluru DC,South,755,704,51,51,0,0,14,831,35.3,0.0,0,Saturday,5,Spring,63.47,0
2024-05-26,P0090,Face Serum 6,Beauty,Bengaluru DC,South,704,649,55,55,0,0,14,831,35.3,0.0,0,Sunday,5,Spring,49.24,0
2024-05-27,P0090,Face Serum 6,Beauty,Bengaluru DC,South,649,601,48,48,0,0,14,831,35.3,0.0,0,Monday,5,Spring,43.14,0
2024-05-28,P0090,Face Serum 6,Beauty,Bengaluru DC,South,601,549,52,52,0,0,16,831,35.3,0.0,0,Tuesday,5,Spring,44.98,0
2024-05-29,P0090,Face Serum 6,Beauty,Bengaluru DC,South,549,508,41,41,0,0,19,831,35.3,0.0,0,Wednesday,5,Spring,39.15,0
2024-05-30,P0090,Face Serum 6,Beauty,Bengaluru DC,South,508,461,47,47,0,0,16,831,35.3,0.0,0,Thursday,5,Spring,52.98,0
2024-05-31,P0090,Face Serum 6,Beauty,Bengaluru DC,South,461,413,48,48,0,0,14,831,35.3,0.0,0,Friday,5,Spring,44.15,0
2024-06-01,P0090,Face Serum 6,Beauty,Bengaluru DC,South,413,357,56,56,0,0,14,831,35.3,0.0,0,Saturday,6,Summer,55.94,0
2024-06-02,P0090,Face Serum 6,Beauty,Bengaluru DC,South,357,301,56,56,0,0,14,831,35.3,0.0,0,Sunday,6,Summer,52.96,0
2024-06-03,P0090,Face Serum 6,Beauty,Bengaluru DC,South,301,240,61,61,0,0,14,831,35.3,0.0,0,Monday,6,Summer,52.35,0
2024-06-04,P0090,Face Serum 6,Beauty,Bengaluru DC,South,240,200,40,40,0,0,14,831,35.3,0.0,0,Tuesday,6,Summer,42.05,0
2024-06-05,P0090,Face Serum 6,Beauty,Bengaluru DC,South,200,151,49,49,0,0,19,831,35.3,0.0,0,Wednesday,6,Summer,51.96,0
2024-06-06,P0090,Face Serum 6,Beauty,Bengaluru DC,South,982,939,43,43,0,831,14,831,35.3,0.0,0,Thursday,6,Summer,52.63,0
2024-06-07,P0090,Face Serum 6,Beauty,Bengaluru DC,South,939,882,57,57,0,0,18,831,35.3,0.0,0,Friday,6,Summer,55.39,0
2024-06-08,P0090,Face Serum 6,Beauty,Bengaluru DC,South,882,835,47,47,0,0,14,831,35.3,0.0,0,Saturday,6,Summer,54.55,0
2024-06-09,P0090,Face Serum 6,Beauty,Bengaluru DC,South,835,778,57,57,0,0,14,831,35.3,0.0,0,Sunday,6,Summer,58.48,0
2024-06-10,P0090,Face Serum 6,Beauty,Bengaluru DC,South,778,727,51,51,0,0,14,831,35.3,0.25,1,Monday,6,Summer,52.12,0
2024-06-11,P0090,Face Serum 6,Beauty,Bengaluru DC,South,727,694,33,33,0,0,20,831,35.3,0.0,0,Tuesday,6,Summer,39.29,0
2024-06-12,P0090,Face Serum 6,Beauty,Bengaluru DC,South,694,642,52,52,0,0,14,831,35.3,0.15,1,Wednesday,6,Summer,48.22,0
2024-06-13,P0090,Face Serum 6,Beauty,Bengaluru DC,South,642,591,51,51,0,0,20,831,35.3,0.0,0,Thursday,6,Summer,37.85,0
2024-06-14,P0090,Face Serum 6,Beauty,Bengaluru DC,South,591,543,48,48,0,0,14,831,35.3,0.0,0,Friday,6,Summer,36.0,0
2024-06-15,P0090,Face Serum 6,Beauty,Bengaluru DC,South,543,480,63,63,0,0,14,831,35.3,0.0,0,Saturday,6,Summer,55.22,0
2024-06-16,P0090,Face Serum 6,Beauty,Bengaluru DC,South,480,417,63,63,0,0,14,831,35.3,0.15,1,Sunday,6,Summer,60.66,0
2024-06-17,P0090,Face Serum 6,Beauty,Bengaluru DC,South,417,379,38,38,0,0,14,831,35.3,0.0,0,Monday,6,Summer,49.66,0
2024-06-18,P0090,Face Serum 6,Beauty,Bengaluru DC,South,379,340,39,39,0,0,14,831,35.3,0.0,0,Tuesday,6,Summer,42.94,0
2024-06-19,P0090,Face Serum 6,Beauty,Bengaluru DC,South,340,289,51,51,0,0,14,831,35.3,0.0,0,Wednesday,6,Summer,52.65,0
2024-06-20,P0090,Face Serum 6,Beauty,Bengaluru DC,South,289,239,50,50,0,0,14,831,35.3,0.0,0,Thursday,6,Summer,47.61,0
2024-06-21,P0090,Face Serum 6,Beauty,Bengaluru DC,South,239,191,48,48,0,0,14,831,35.3,0.0,0,Friday,6,Summer,36.94,0
2024-06-22,P0090,Face Serum 6,Beauty,Bengaluru DC,South,191,152,39,39,0,0,14,831,35.3,0.0,0,Saturday,6,Summer,48.75,0
2024-06-23,P0090,Face Serum 6,Beauty,Bengaluru DC,South,983,930,53,53,0,831,14,831,35.3,0.0,0,Sunday,6,Summer,44.51,0
2024-06-24,P0090,Face Serum 6,Beauty,Bengaluru DC,South,930,877,53,53,0,0,14,831,35.3,0.0,0,Monday,6,Summer,33.7,0
2024-06-25,P0090,Face Serum 6,Beauty,Bengaluru DC,South,877,829,48,48,0,0,14,831,35.3,0.0,0,Tuesday,6,Summer,38.7,0
